Title,Link,Type,Module
"INQ000303261 - Letter from Robin Swann (MOH) to Simon Byrne (Chief Constable, PSNI), regarding Simon Byrne's request for a formal commissioning arrangement to be established to set out how enforcement supports the public health response and clarification on further matters, dated 21/04/2020",https://covid19.public-inquiry.uk/documents/inq000303261-letter-from-robin-swann-moh-to-simon-byrne-chief-constable-psni-regarding-simon-byrnes-request-for-a-formal-commissioning-arrangement-to-be-established-to-set-out-how-enforcement/,Type:Evidence,Module:Module 2C
"INQ000065756_0001;0004, 0016- Extract of Handwritten Northern Ireland Executive Meeting Notes, dated 08/10/2020",https://covid19.public-inquiry.uk/documents/inq000065756_00010004-0016-extract-of-handwritten-northern-ireland-executive-meeting-notes-dated-08-10-2020/,Type:Evidence,Module:Module 2C
"INQ000272745 - Letter from Simon Byrne (Chief Constable) to Robin Swann (Health Minister), regarding policing the pandemic and operating in a public health context, dated 17/04/2020",https://covid19.public-inquiry.uk/documents/inq000272745-letter-from-simon-byrne-chief-constable-to-robin-swann-health-minister-regarding-policing-the-pandemic-and-operating-in-a-public-health-context-dated-17-04-2020/,Type:Evidence,Module:Module 2C
"INQ000065589 - Executive Paper from Robin Swann MLA (Minister for Health) to Executive Colleagues titled Final Executive Paper: Modelling the course of the Covid Epidemic and the impact of different interventions and recommendations, dated 05/11/2020",https://covid19.public-inquiry.uk/documents/inq000065589-executive-paper-from-robin-swann-mla-minister-for-health-to-executive-colleagues-titled-final-executive-paper-modelling-the-course-of-the-covid-epidemic-and-the-impact-of-different-i/,Type:Evidence,Module:Module 2C
"INQ000083896 - Submission document, titled Publication of Cross-Government COVID-19 Disabilities Measures, from Disability Unit, dated 28/01/2021.",https://covid19.public-inquiry.uk/documents/inq000083896-submission-document-titled-publication-of-cross-government-covid-19-disabilities-measures-from-disability-unit-dated-28-01-2021/,Type:Evidence,Module:Module 2
"INQ000106067 - Email from Private Secretary to the Secretary of State (Department of Health & Social Care) to various recipients, regarding a Coronavirus meeting readout, dated 27/01/2020.",https://covid19.public-inquiry.uk/documents/inq000106067-email-from-private-secretary-to-the-secretary-of-state-department-of-health-social-care-to-various-recipients-regarding-a-coronavirus-meeting-readout-dated-27-01-2020/,Type:Evidence,Module:Module 2
"INQ000056605 - Rule 9 Questionnaire Response from Professor Sir Ian Boyd, Scientific Advisory Group For Emergencies (SAGE), dated 12/09/2022.",https://covid19.public-inquiry.uk/documents/inq000056605-rule-9-questionnaire-response-from-professor-sir-ian-boyd-scientific-advisory-group-for-emergencies-sage-dated-12-09-2022/,Type:Evidence,Module:Module 2
INQ000083626 - Secretariat Note of a meeting of the General Public Sector Ministerial Implementation Group held on 21 May 2020.,https://covid19.public-inquiry.uk/documents/inq000083626-secretariat-note-of-a-meeting-of-the-general-public-sector-ministerial-implementation-group-held-on-21-may-2020/,Type:Evidence,Module:Module 2
"INQ000119498 - Document from Head of Emerging Infections and Zoonoses, titled Review of whether COVID-19 (formerly Wuhan novel coronavirus) should continue to be classified as a High Consequence Infectious Disease in the UK, dated 19/03/2020.",https://covid19.public-inquiry.uk/documents/inq000119498-document-from-head-of-emerging-infections-and-zoonoses-titled-review-of-whether-covid-19-formerly-wuhan-novel-coronavirus-should-continue-to-be-classified-as-a-high-consequence-infec/,Type:Evidence,Module:Module 2
"INQ000056570 - Rule 9 Questionnaire Response from Professor Mark Woolhouse, Scientific Pandemic Influenza Group on Modelling (SPI-M-O); New and Emerging Respiratory Virus Threats Advisory Group (NERVTAG), dated 20/09/2022.",https://covid19.public-inquiry.uk/documents/inq000056570-rule-9-questionnaire-response-from-professor-mark-woolhouse-scientific-pandemic-influenza-group-on-modelling-spi-m-o-new-and-emerging-respiratory-virus-threats-advisory-group-nervt/,Type:Evidence,Module:Module 2
"INQ000083917 - Email between Emran Mian, and Helen Dickinson, (Cabinet Office), and DHSC regarding Commission via email - Disproportionately impacted Groups - Focus on Disabled People dated 05/11/2020, .",https://covid19.public-inquiry.uk/documents/inq000083917-email-between-emran-mian-and-helen-dickinson-cabinet-office-and-dhsc-regarding-commission-via-email-disproportionately-impacted-groups-focus-on-disabled-people-dated-05-11-2020/,Type:Evidence,Module:Module 2
"INQ000056538 - Rule 9 Questionnaire Response from Professor Henry Potts, Scientific Pandemic Insights Group on Behaviours (SPI-B); Ethnicity Subgroup; Scientific Advisory Group For Emergencies (SAGE), dated 10/10/2022.",https://covid19.public-inquiry.uk/documents/inq000056538-rule-9-questionnaire-response-from-professor-henry-potts-scientific-pandemic-insights-group-on-behaviours-spi-b-ethnicity-subgroup-scientific-advisory-group-for-emergencies-sage/,Type:Evidence,Module:Module 2
"INQ000056555 - Rule 9 Questionnaire Response from Professor Julia Hippisley-Cox, Ethnicity Subgroup, undated.",https://covid19.public-inquiry.uk/documents/inq000056555-rule-9-questionnaire-response-from-professor-julia-hippisley-cox-ethnicity-subgroup-undated/,Type:Evidence,Module:Module 2
INQ000083702 - Minutes of a meeting of the Healthcare Ministerial Implementation Group held on 7 April 2020.,https://covid19.public-inquiry.uk/documents/inq000083702-minutes-of-a-meeting-of-the-healthcare-ministerial-implementation-group-held-on-7-april-2020/,Type:Evidence,Module:Module 2
"INQ000056575 - Rule 9 Questionnaire Response from Professor Melinda Mills, Scientific Pandemic Insights Group on Behaviours (SPI-B); Ethnicity Subgroup, dated 11/10/2022.",https://covid19.public-inquiry.uk/documents/inq000056575-rule-9-questionnaire-response-from-professor-melinda-mills-scientific-pandemic-insights-group-on-behaviours-spi-b-ethnicity-subgroup-dated-11-10-2022/,Type:Evidence,Module:Module 2
"INQ000056567 - Rule 9 Questionnaire Response from Professor Malcolm (Calum) Gracie Semple, New and Emerging Respiratory Virus Threats Advisory Group; Scientific Advisory Group For Emergencies; Children’s Task and Finish Working Group; Ethnicity Subgroup",https://covid19.public-inquiry.uk/documents/inq000056567-rule-9-questionnaire-response-from-professor-malcolm-calum-gracie-semple-new-and-emerging-respiratory-virus-threats-advisory-group-scientific-advisory-group-for-emergencies-childre/,Type:Evidence,Module:Module 2
"INQ000063070 - Report from Institute for government titled 'Science advice in a crisis', dated 01/12/2020",https://covid19.public-inquiry.uk/documents/inq000063070-report-from-institute-for-government-titled-science-advice-in-a-crisis-dated-01-12-2020/,Type:Evidence,Module:Module 2
"INQ000056609 - Rule 9 Questionnaire Response from Professor Susan Michie, Scientific Pandemic Insights Group on Behaviours (SPI-B); Scientific Advisory Group For Emergencies (SAGE), dated 07/10/2022.",https://covid19.public-inquiry.uk/documents/inq000056609-rule-9-questionnaire-response-from-professor-susan-michie-scientific-pandemic-insights-group-on-behaviours-spi-b-scientific-advisory-group-for-emergencies-sage-dated-07-10-2022/,Type:Evidence,Module:Module 2
"INQ000056547 - Rule 9 Questionnaire Response from Professor James Rubin, Scientific Pandemic Insights Group on Behaviours (SPI-B); Scientific Advisory Group For Emergencies (SAGE); New and Emerging Respiratory Virus Threats Advisory Group (NERVTAG)",https://covid19.public-inquiry.uk/documents/inq000056547-rule-9-questionnaire-response-from-professor-james-rubin-scientific-pandemic-insights-group-on-behaviours-spi-b-scientific-advisory-group-for-emergencies-sage-new-and-emerging-re/,Type:Evidence,Module:Module 2
"INQ000136750 - Emails from Imran Shafi reporting conclusions of meeting with PM, Health Secretary, Foreign Secretary, Chancellor, CMO and others, dated on 28/02/2020 .",https://covid19.public-inquiry.uk/documents/inq000136750-emails-from-imran-shafi-reporting-conclusions-of-meeting-with-pm-health-secretary-foreign-secretary-chancellor-cmo-and-others-dated-on-28-02-2020/,Type:Evidence,Module:Module 2
"INQ000103475 - Emails between Lead Analyst (DHSC), Graham Medley and Steven Riley (SAGE), regarding SPI-M-O models for interventions post 13 April, dated 29/03/2020.",https://covid19.public-inquiry.uk/documents/inq000103475-emails-between-lead-analyst-dhsc-graham-medley-and-steven-riley-sage-regarding-spi-m-o-models-for-interventions-post-13-april-dated-29-03-2020/,Type:Evidence,Module:Module 2
"INQ000056615 - Rule 9 Questionnaire Response from Professor Wendy Barclay, Scientific Advisory Group For Emergencies; Scientific Pandemic Influenza Group on Modelling; New and Emerging Respiratory Virus Threats Advisory Group",https://covid19.public-inquiry.uk/documents/inq000056615-rule-9-questionnaire-response-from-professor-wendy-barclay-scientific-advisory-group-for-emergencies-scientific-pandemic-influenza-group-on-modelling-new-and-emerging-respiratory-vir/,Type:Evidence,Module:Module 2
"INQ000089740 - Policy document from Public Health England, titled 'Disparities in the risk and outcomes of COVID-19', undated.",https://covid19.public-inquiry.uk/documents/inq000089740-policy-document-from-public-health-england-titled-disparities-in-the-risk-and-outcomes-of-covid-19-undated/,Type:Evidence,Module:Module 2
"INQ000091348 - Email chain from SoSNI Private Office to NIO Leadership team, re Readout from CDL Union call with SoS, TOs and Chloe Smith, dated 22/04/2022.",https://covid19.public-inquiry.uk/documents/inq000091348-email-chain-from-sosni-private-office-to-nio-leadership-team-re-readout-from-cdl-union-call-with-sos-tos-and-chloe-smith-dated-22-04-2022/,Type:Evidence,Module:Module 2
"INQ000056579 - Rule 9 Questionnaire Response from Professor Michael Parker, Scientific Advisory Group For Emergencies; Scientific Pandemic Insights Group on Behaviours; Ethnicity Subgroup; Children’s Task and Finish Working Group",https://covid19.public-inquiry.uk/documents/inq000056579-rule-9-questionnaire-response-from-professor-michael-parker-scientific-advisory-group-for-emergencies-scientific-pandemic-insights-group-on-behaviours-ethnicity-subgroup-children/,Type:Evidence,Module:Module 2
"INQ000099940 - Report from the National Police Chiefs' Council titled Policing the Pandemic: Detailed analysis on police enforcement of the Public Health Regulations and an assessment on disproportionality across ethnic groups, undated.",https://covid19.public-inquiry.uk/documents/inq000099940/,Type:Evidence,Module:Module 2
"INQ000061567 - Minutes of a meeting between SAGE regarding  R rate, ethnic inequalities in COVID-19, public health messages and care homes, dated 24/09/2020.",https://covid19.public-inquiry.uk/documents/inq000061567-minutes-of-a-meeting-between-sage-regarding-r-rate-ethnic-inequalities-in-covid-19-public-health-messages-and-care-homes-dated-24-09-2020/,Type:Evidence,Module:Module 2
"INQ000089742 - Policy document from HM Government, titled 'Quarterly report on progress to address COVID-19 health inequalities', dated 01/10/2020.",https://covid19.public-inquiry.uk/documents/inq000089742-policy-document-from-hm-government-titled-quarterly-report-on-progress-to-address-covid-19-health-inequalities-dated-01-10-2020/,Type:Evidence,Module:Module 2
"INQ000118888 - Briefing from London COVID-19 Scientific and Technical Advisory Cell STAC to London COVID-19 Strategic Coordinating Group regarding health inequalities, ethnicity and COVID-19 in London, dated 22/04/2020.",https://covid19.public-inquiry.uk/documents/inq000118888-briefing-from-london-covid-19-scientific-and-technical-advisory-cell-stac-to-london-covid-19-strategic-coordinating-group-regarding-health-inequalities-ethnicity-and-covid-19-in-london/,Type:Evidence,Module:Module 2
"INQ000118968 - Presentation titled London Summit on Covid-19, Summary slides on escalation, epidemiology and response, dated 10/09/2020.",https://covid19.public-inquiry.uk/documents/inq000118968-presentation-titled-london-summit-on-covid-19-summary-slides-on-escalation-epidemiology-and-response-dated-10-09-2020/,Type:Evidence,Module:Module 2
"INQ000089756 - Article from Office for National Statistics, titled 'Updated estimates of coronavirus (COVID-19) related deaths by disability status, England 24 January to 20 November 2020', dated 11 February 2021.",https://covid19.public-inquiry.uk/documents/inq000089756-article-from-office-for-national-statistics-titled-updated-estimates-of-coronavirus-covid-19-related-deaths-by-disability-status-england-24-january-to-20-november-2020-dated-11-f/,Type:Evidence,Module:Module 2
"INQ000075340 - Report from Institute for Government, titled Decision making in a crisis: First responses to the coronavirus pandemic (foreword only), dated 01/09/2020.",https://covid19.public-inquiry.uk/documents/inq000075340-report-from-institute-for-government-titled-decision-making-in-a-crisis-first-responses-to-the-coronavirus-pandemic-foreword-only-dated-01-09-2020/,Type:Evidence,Module:Module 2
"INQ000088016 - Speech titled 'Covid and the UK Economy - Speech by Clare Lombardelli, Chief Economic Advisor, HM Treasury' dated 30/06/2022.",https://covid19.public-inquiry.uk/documents/inq000088016-speech-titled-covid-and-the-uk-economy-speech-by-clare-lombardelli-chief-economic-advisor-hm-treasury-dated-30-06-2022/,Type:Evidence,Module:Module 2
"INQ000056614 - Rule 9 Questionnaire Response from Professor Wei Shen Lim, New and Emerging Respiratory Virus Threats Advisory Group (NERVTAG); Scientific Advisory Group For Emergencies (SAGE), undated.",https://covid19.public-inquiry.uk/documents/inq000056614-rule-9-questionnaire-response-from-professor-wei-shen-lim-new-and-emerging-respiratory-virus-threats-advisory-group-nervtag-scientific-advisory-group-for-emergencies-sage-undated/,Type:Evidence,Module:Module 2
"INQ000279918 - WhatsApp chat between Chris Wormald (Permanent Secretary, DHSC) and Mark Sedwill, dated between 20/03/2020 and 25/03/2020.",https://covid19.public-inquiry.uk/documents/inq000279918-whatsapp-chat-between-chris-wormald-permanent-secretary-dhsc-and-mark-sedwill-dated-between-20-03-2020-and-25-03-2020/,Type:Evidence,Module:Module 2
